lake_id,center_utm_x,center_utm_y
"15005001",332235.55493559,5294283.71046212
"62009801",499973.60016557,4994203.47288112
"18016701",436762.36027089,5167238.59570369
"29003601",368276.95078904,5207902.29488857
"03075401",265584.74324982,5182011.18744583
"46002802",389376.91868301,4832047.32235091
"18032003",408225.80570552,5136943.89307785
"32001601",337085.06375063,4852304.47764988
"56025501",295181.00183022,5116335.39564252
"62009302",493766.30388167,4995131.84265342
"34033602",325233.62364267,5021043.70851359
"60002701",302669.11260889,5278091.95054365
"40011402",434775.48215608,4918960.99015399
"11030402",393364.28148044,5136410.31067116
"24007504",493075.48444347,4840787.91788334
"61051302",295945.56211299,5052492.51337467
"56008100",312144.02745316,5114243.26746836
"29016901",350231.23086302,5198731.51846052
"18025101",414990.33584203,5159155.43827674
"27074302",461364.03804936,4979124.91048915
"29015101",355803.32442653,5214313.50844187
"27017901",444163.44786074,4977782.27410687
"75000702",282441.69186772,5042076.94983801
"31038402",459201.81337072,5239437.78087085
"69002701",588183.13928398,5231144.05704445
"56056902",276489.41674769,5132664.59292617
"56014001",305549.53495303,5143570.74663788
"03037402",283067.02750101,5180522.39159127
"18071100",403606.99628309,5183262.42390835
"29003602",370142.63917061,5209141.16679683
"11077400",435287.99567504,5194395.84541646
"69093901",496268.85068952,5280875.04522051
"38005702",639965.76932333,5278123.93897135
"56151600",279863.53708644,5147158.82416069
"39002500",382042.67987659,5378518.61085482
"69007800",588335.64344125,5320965.71102039
"70019800",468009.49166811,4944008.71975793
"44005800",290939.01169816,5233053.59351911
"45006500",259319.25623317,5352480.07751205
"61024500",305256.42732161,5044902.01436561
"16040500",675670.633282,5308674.15026061
"38035200",635746.06886575,5323408.42692149
"27065800",471896.79728916,4978738.161017
"61020300",288579.22154863,5067403.68667173
"03001700",332866.54167295,5210753.56960008
"11074000",414768.63965055,5185599.30786351
"35000200",246466.93958997,5390139.8185289
"03010200",313777.26426673,5202077.73896381
"16015800",690233.23311204,5304114.54094913
"73051800",390456.68594398,5039004.78972969
"03057600",266515.32876693,5183829.60901603
"70027500",474603.89549932,4950912.61238664
"75023000",261023.10784957,5055166.3360835
"27070500",468772.66153124,4982138.40986939
"77027100",371864.43338785,5076615.33698806
"27069600",465170.80697931,4980812.25820978
"14005800",251066.55974386,5193723.54584136
"06017300",223913.99938363,5050935.51053286
"15032900",327870.0997398,5231616.60867024
"16074100",654252.28670382,5318238.73559652
"21007600",321532.46366595,5103456.52264507
"11080300",431519.64252821,5216452.78528844
"86039400",436593.37247281,5011994.65079121
"31070300",454099.23606421,5277644.06303022
"02047700",486023.46698905,5014518.68730895
"03009600",322508.97012455,5216277.1201364
"49021300",398493.45840059,5095727.0074185
"69042100",555585.30867444,5253719.41406204
"21020800",297315.36434004,5098568.51207751
"69112300",500997.11061545,5356283.80498843
"34006500",356284.87551511,5021020.14385362
"04027700",346607.01584751,5302202.86716828
"87011400",261984.80392034,4958662.84456755
"26035900",254942.98476983,5109576.52765471
"70003600",466948.2566463,4940209.87356498
"04020400",349291.91132712,5259697.15266484
"19029900",495805.30041301,4960406.09676826
"03109500",294708.92242138,5218670.70474891
"31112400",484722.34870726,5210158.45366489
"02053400",497505.70107656,5006029.73535258
"29049900",351935.33156083,5249969.48441959
"44009800",293128.69926318,5240186.87271531
"27103400",464361.70166813,4966047.36875309
"02013000",464869.35948571,5020661.53804564
"73001900",409535.09710494,5021178.19095709
"56128800",325811.17745195,5128239.78935856
"82048400",508399.30135406,4983950.48849765
"18030900",411934.95779021,5165062.24706546
"73008900",383748.25832075,5032429.56683576
"03113500",296199.76074746,5207335.66611397
"70028000",473786.74811689,4950406.71973064
"56039500",277406.61107835,5118787.7907679
"58004000",527727.47355464,5087709.56524317
"16005500",711183.57833286,5315130.78516062
"04040700",336243.0360851,5285992.033236
"18062100",418789.4075807,5178375.60504934
"31039000",463783.44800728,5255581.85138245
"69057400",548024.5522277,5259214.86783648
"44028900",293096.16763205,5253529.88180859
"26008000",277619.21882038,5105708.31740384
"56147200",269176.19159421,5131738.89327768
"02035000",479951.34014642,5023674.24882618
"19028100",497153.90603506,4961108.53383304
"56007800",306808.39998738,5116953.20031771
"27085000",457699.71707971,4979541.93794303
"03106800",310069.14117847,5216736.07990484
"66006700",458794.20074049,4914842.6045746
"73000400",413614.65062094,5027504.55739667
"15038800",311191.82226279,5229443.04569248
"22007800",413006.46278749,4848318.21397465
"04011300",369669.50386796,5278921.6606267
"03093000",275313.53710778,5193186.73835872
"59000900",248454.12798134,4898394.29612113
"31003800",490066.76710824,5250425.15299418
"38012500",645623.35620641,5321248.9759851
"77014800",353033.89987983,5076820.85796954
"45011600",257554.91751411,5379581.18496489
"60045200",290415.873853,5285181.62499087
"60007000",292454.99421686,5264658.76213957
"60013800",290792.18188363,5286773.24103928
"17003200",320379.58329637,4865107.34365459
"69017800",572585.84005624,5320158.07629382
"86031300",408043.73006853,5010675.74150678
"73023100",366597.87851921,5062589.40347477
"44038200",282476.86159986,5234386.75147855
"64008800",312907.60616223,4912204.03986101
"15004700",329931.58203435,5295580.32581744
"39003700",383483.34387467,5371004.01671061
"77008100",365965.01758709,5133639.83906863
"09003700",523385.23921989,5171869.96299835
"38040300",628048.96295834,5315987.66092178
"16087800",714289.1431213,5323594.69641377
"76006900",310463.61322239,5022169.23021326
"56143900",289525.96133401,5124276.9781681
"31091200",409739.44878825,5290436.68251979
"41013200",235878.62838432,4915136.24462234
"56083300",262787.2010989,5125659.02755359
"31038800",465235.86608485,5255107.23619228
"75002500",281485.8686752,5060281.13865979
"75003700",283072.41109598,5056795.93554784
"49026300",381201.19396471,5090346.98996575
"11005900",424648.92468706,5191147.97971223
"62021200",487966.04139661,4985133.28805356
"69111100",537168.39975675,5356223.12538067
"56135800",278408.01475236,5116638.69816924
"06030000",245951.44590415,5024536.72905095
"11034100",386331.83388786,5182674.75714479
"03005800",317320.04263185,5193385.10014634
"18027200",418093.34594702,5171211.92253554
"29045500",356697.4265427,5201769.80834159
"18047600",433309.1394967,5125554.18593057
"69114400",522521.3572575,5358079.29173833
"56069400",269092.7935352,5148290.59166746
"15019800",333574.02038887,5298741.03805843
"21004200",320713.45586508,5076774.75985618
"38059700",616584.68395613,5298077.55610448
"56122800",327026.55272021,5111576.43401158
"11002000",437314.00501963,5207869.3194219
"32002500",325732.06334612,4818644.02377621
"11044500",374528.97889354,5177775.28592022
"09012600",523389.95945079,5174940.94504687
"38004100",643837.10301125,5284862.44233294
"40010200",437157.15401661,4899791.34135065
"21032300",292664.48752919,5090795.299991
"18032100",404512.44646319,5138325.98804043
"61028500",324176.81345843,5050939.1258061
"69031700",563407.86256505,5322705.59743354
"03033300",289328.0044853,5221532.63134957
"29005600",369761.61576209,5228401.653001
"16021700",687860.23326615,5320822.12037078
"27024300",462160.76049288,5000598.57033454
"16061000",661214.7626741,5339978.24320911
"10021900",451082.62015835,4963590.2688855
"18071300",407290.92130538,5181455.39045091
"29055300",337050.87815938,5205523.238606
"26031000",284704.25087168,5095489.69121986
"25002700",531984.83520826,4936509.22645746
"68001200",257352.8114687,5426976.51195258
"04023800",345850.42452002,5274945.69038844
"56096700",253332.79757388,5127484.53006486
"82034000",502350.91582489,4993320.36127673
"04020300",347841.07721219,5262042.86850017
"04033000",343580.12117045,5295569.40063443
"16070400",654218.03278428,5309994.3325096
"15018800",329600.7700935,5258513.67765523
"04049800",314435.22210371,5373557.53720862
"31098000",435474.59770999,5287640.07715762
"72003900",406933.45584121,4939119.32887716
"15016600",327363.99955725,5231231.27347034
"75034200",267690.80740814,5061203.26974724
"82016300",499798.57843389,5011832.11736965
"82026100",501809.42697348,4998366.77858429
"03054800",272954.97466642,5200048.72327532
"69039200",559195.16798354,5206826.10070342
"44018600",282901.57390608,5233923.60320875
"09011500",533819.37255417,5157575.65233324
"03108800",292246.78570881,5201252.30847942
"18001400",432185.62001584,5113350.05601479
"09003400",524766.63823031,5149447.9163385
"16008800",704933.41755532,5315619.0173093
"82046200",509841.68758819,4981761.0232224
"14029400",246773.22481908,5209703.65846857
"61039900",303172.8046126,5069506.25988786
"04032300",336351.60529534,5298004.0950143
"45014300",281781.01217741,5377953.90378344
"56035600",289947.18044071,5175672.06619945
"78004200",211713.00399216,5058603.56998584
"31037300",458544.84900746,5232571.28426047
"03036900",281074.98627332,5183020.36966319
"16044000",667106.58244452,5318018.72339842
"02057800",486846.82559016,5003257.73199619
"27004100",472708.88087463,4973627.84427447
"27046700",460573.04577364,4983463.81877166
"69044000",560518.76164217,5287295.56397058
"33005800",480712.9797864,5097267.41471584
"18011600",421949.98304126,5148545.25459875
"38031100",633462.2762428,5299141.02913884
"75019600",262290.25038382,5048173.35782906
"31047800",457985.85710742,5271075.29411469
"44046600",289834.84632342,5246281.54827952
"73017500",378609.07605789,5049190.28378956
"38077000",598049.08154815,5284175.28123432
"04056300",348333.62341198,5285586.18862345
"70029400",472709.72745164,4940968.58922771
"16002100",722489.58931921,5311786.65029687
"56075200",277160.69127394,5165776.07637802
"82005100",508891.0995805,4998083.57421174
"03017600",304943.67160393,5195229.55228897
"10013900",444584.54354378,4969365.68768138
"72000200",434137.1053143,4942116.25639274
"29046600",349163.1042552,5210536.7888345
"01027000",470783.77729731,5162316.39791982
"06043400",250738.15284531,5031932.18882147
"34012200",351651.01000682,5009025.56132264
"69014300",579749.98086727,5236656.9048946
"82028400",517869.92671608,5007898.28132249
"29035400",370646.91030419,5203885.97397387
"47015000",376252.0097509,5016722.32766083
"62025200",495863.96733372,4987325.08830882
"10023900",444831.13155993,4959543.36780094
"16005100",711158.93971202,5303938.49250697
"60013600",294004.87150503,5286182.51483572
"51001300",299899.89038744,4879784.91826449
"34034500",329182.72312597,5026072.67100405
"15043500",327488.23046576,5261020.82642783
"16018000",686634.71964725,5311011.67368415
"21030100",291909.38536954,5087543.29994305
"15024800",308528.65775069,5233552.33269073
"16018700",692400.65120325,5308997.84058156
"03005600",320954.58690494,5194414.12058826
"56167000",257648.89244738,5174360.01359009
"75000600",277239.23820476,5035625.58738431
"64013700",316175.24370355,4951110.78817359
"49002300",414857.2279736,5108690.32558396
"02071400",489778.53847054,5000712.17590094
"47032900",377989.6672969,4979889.73711353
"21003500",324801.33280937,5102648.36277546
"01010100",465157.790748,5166097.55789635
"25002600",530603.47647292,4939319.92967311
"27046300",460389.90727425,4985113.33417408
"38002700",648316.19475633,5273343.13465703
"15015900",312855.23134549,5294195.84382378
"29048100",357883.22761422,5227536.60393071
"69078700",521866.7303822,5257097.61601729
"01000900",493027.92994974,5163899.99864593
"73050500",349692.82514731,5067659.36172083
"86026300",408224.49797923,4995843.91508343
"56166600",259657.44482306,5175987.70991874
"11042000",382087.54899402,5149255.55647296
"16044100",667019.60949405,5317389.54201358
"19033900",501268.13527082,4946643.46521631
"31040000",465261.88694049,5248089.40218241
"73042800",396504.50850789,5018265.25286497
"38017600",644238.3205906,5332427.43216854
"15029000",315551.78988697,5272672.57593466
"26008800",276855.20683331,5103368.41752336
"56082600",264779.02814466,5127917.74427053
"02071200",490584.62465516,4997078.39675458
"14002100",252939.75550078,5185469.87645779
"31067300",456174.45528074,5267803.63893079
"29024100",349722.17348571,5245464.81620371
"19006900",485379.7670129,4958259.02287388
"45013600",275674.80416843,5379377.74658743
"13010900",504878.50908512,5021903.34675778
"56072000",268983.99207493,5156080.71088972
"69018000",576656.24597204,5319343.14268195
"16087700",674976.66574602,5296537.18608189
"69002000",587825.41132907,5219598.30777889
"76021000",291168.28858499,5021369.70316424
"19017600",485880.71122588,4958787.58740437
"31023100",471592.98672037,5253967.44587505
"02044700",489679.29553787,5024550.91928477
"29053300",342342.4401011,5226074.77552794
"26040200",276854.48314439,5095640.35522414
"70027100",471339.36202378,4952704.32068241
"43012200",414350.91308183,4978820.85101528
"37009800",254753.13123647,4972765.82900009
"56153000",293646.87777926,5144822.59477063
"56063300",272062.38586396,5125739.38404553
"04036300",378470.99858198,5276788.15184014
"16041300",670406.27516384,5315953.17982545
"58006300",516476.56350069,5138805.61868059
"44027600",292807.28784121,5229062.7165842
"34014500",344825.10252679,5020579.45097709
"18043300",431215.98103979,5147775.7972968
"27042300",453442.0601979,4991040.7608913
"27077700",466315.11345806,4974955.65296158
"03071700",315252.5121903,5199213.91364821
"03009200",322587.33117133,5218129.5750806
"27012100",463379.35739302,4991250.74584178
"60001100",300591.64049446,5264598.37746842
"77028200",366338.31671801,5103613.24437398
"53005900",274158.75809303,4848954.58468879
"58005100",531855.59912635,5132755.54607147
"44041500",270808.65755127,5254800.07198156
"38089300",594069.0005724,5228645.92136304
"04051700",352300.35243335,5359077.87360229
"18009900",427069.09639362,5138610.61879491
"73016300",377649.92966564,5046549.20944724
"03118000",313077.50836305,5186936.73591409
"61032900",318854.694263,5048425.04531718
"69102700",568404.69868832,5302756.44259508
"19002200",486210.57355859,4955853.94461466
"03120500",320290.64719892,5224118.68366456
"03097800",321315.76381652,5189906.73032935
"73041000",346506.11228801,5049369.38889194
"27028700",459811.93874234,5009226.06512126
"03121800",332812.9413801,5217407.99634309
"56147500",257424.79813485,5139150.25744768
"29000400",366248.11483842,5191036.5136765
"09003300",527154.64276388,5171207.71424683
"73051600",387576.52686753,5031804.60766152
